ingredient_name,rating,functions,link
Hydrogenated Nepeta Cataria Oil,NOT RATED,Functions: Antimicrobial. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Oat Kernel Oil,NOT RATED,"Functions: Hair Conditioning, Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Olive Oil Caprylyl Esters,NOT RATED,"Functions: Emulsion Stabilizer, Film Forming, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Olive Oil Cetyl Esters,NOT RATED,"Functions: Emulsion Stabilizer, Film Forming, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Olive Oil Decyl Esters,NOT RATED,"Functions: Emulsion Stabilizer, Film Forming, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Olive Oil Hexyl Esters,NOT RATED,"Functions: Emulsion Stabilizer, Film Forming, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Olive Oil Lauryl Esters,NOT RATED,"Functions: Emulsion Stabilizer, Film Forming, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Olive Oil Myristyl Esters,NOT RATED,"Functions: Emulsion Stabilizer, Film Forming, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Olive Oil Stearyl Esters,NOT RATED,"Functions: Emulsion Stabilizer, Hair Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Orange Roughy Oil,NOT RATED,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Orange Seed Oil,NOT RATED,"Functions: Emulsion Stabilizer, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Orange Seed Oil Unsaponifiables,NOT RATED,"Functions: Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Ostrich Oil,NOT RATED,"Functions: Skin Conditioning, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Palm/Palm Kernel Glycerides,NOT RATED,"Functions: Skin Conditioning, Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Palm/Palm Kernel Oil PEG-6 Esters,NOT RATED,"Functions: Light Stabilizer, Skin Conditioning, Emollient, Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Palm Acid,NOT RATED,Functions: Opacifying. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Palm Glyceride,NOT RATED,"Functions: Light Stabilizer, Skin Conditioning, Emollient, Cleansing Agent, Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Palm Kernel Amine Oxide,NOT RATED,"Functions: Cleansing Agent, Surfactant - Foam Boosting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Palm Kernel Glycerides,NOT RATED,"Functions: Skin Conditioning, Emollient, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Palm Kernel Oil,NOT RATED,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Palm Oil,NOT RATED,"Functions: Skin Conditioning, Emollient, Emulsifier, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Palmtrimonium Chloride,NOT RATED,"Functions: Antistatic, Hair Conditioning, Preservative. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Panax Ginseng Root Oil,NOT RATED,"Functions: Antioxidant, Emulsion Stabilizer, Humectant, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Passiflora Edulis Seed Oil,NOT RATED,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Peach Kernel Oil,NOT RATED,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Peanut Oil,NOT RATED,"Functions: Skin Conditioning, Emollient, Emulsifier, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Pinus Pinaster Seed Oil,NOT RATED,"Functions: Hair Conditioning, Skin Conditioning, Emollient, Skin Protecting. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Pistachio Seed Oil,NOT RATED,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Pistacia Vera Seed Oil,NOT RATED,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Plukenetia Volubilis Seed Oil,NOT RATED,"Functions: Skin Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Poly(C6-12 Olefin),NOT RATED,"Functions: Skin Conditioning, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Poly(C6-14 Olefin),NOT RATED,"Functions: Skin Conditioning, Emollient, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Poly(C6-20 Olefin),NOT RATED,"Functions: Abrasive, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Polybutene,NOT RATED,Functions: Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Polydicyclopentadiene,NOT RATED,"Functions: Binding, Depilatory. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Polydodecene,NOT RATED,"Functions: Binding, Hair Conditioning, Emollient, Solvent, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Polyisoprene Crosspolymer,NOT RATED,Functions: Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Potato Starch,NOT RATED,Functions: Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Prunus Domestica Seed Oil,NOT RATED,We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Pumpkin Seed Oil,NOT RATED,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Punica Granatum Seed Oil,NOT RATED,"Functions: Skin Protecting, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Rapeseed Alcohol,NOT RATED,"Functions: Hair Conditioning, Skin Conditioning, Emollient, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
Hydrogenated Rapeseed Glycerides,NOT RATED,Functions: Emulsifier. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Raspberry Seed Oil,NOT RATED,Functions: Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Retinol,NOT RATED,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Rhus Verniciflua Peel Cera,NOT RATED,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Rhus Verniciflua Peel Wax,NOT RATED,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,
Hydrogenated Rice Bran Wax,NOT RATED,"Functions: Binding, Skin Conditioning, Viscosity Controlling. We have not yet rated this ingredient because we have not had a chance to review the research on it.",
