Label,Brand,Name,Price,Rank,Combination,Dry,Normal,Oily,Sensitive,ingredient,paula_description,good_for,bad_for,effect_stem,effect_type,Combination_effect,Dry_effect,Normal_effect,Oily_effect,Sensitive_effect
Treatment,KATE SOMERVILLE,DermalQuench Liquid Lift™ + Retinol Advanced Resurfacing Treatment,98,4.1,1,1,1,1,1,Sodium Hydroxide,"Also known as lye, this ingredient is highly alkaline, meaning it is on the basic side of the pH range (its pH is naturally 13). It is used in small amounts in cosmetics (such as cleansers and exfoliants) adjust their pH.",,,,,,,,,
Treatment,KATE SOMERVILLE,DermalQuench Liquid Lift™ + Retinol Advanced Resurfacing Treatment,98,4.1,1,1,1,1,1,Rosmarinus Officinalis (Rosemary) Leaf Extract,"Extract that can have antioxidant benefit for skin, but its aromatic components can cause sensitivity. However, in most skin care products the amount of this extract is unlikely to be a risk.",antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Treatment,KATE SOMERVILLE,DermalQuench Liquid Lift™ + Retinol Advanced Resurfacing Treatment,98,4.1,1,1,1,1,1,Tocopherol. **Propellant is an Isobutane-Propane blend that evaporates when product is expelled from container,,,,,,,,,,
Treatment,KATE SOMERVILLE,DermalQuench Liquid Lift™ + Retinol Advanced Resurfacing Treatment,98,4.1,1,1,1,1,1,and dissipates prior to contact with skin.,,,,,,,,,,
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Water,"This is the most widely used ingredient in skin care, often appearing first in product ingredient lists. Used as a solvent.",,,,,,,,,
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,L-Tyrosine,,,,,,,,,,
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Dimethyl MEA (DMAE),,,,,,,,,,
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Ascorbyl Tetraisopalmitate,"Highly stable, oil soluble derivative of vitamin C that helps protect skin from environmental aggressors and promotes a firm skin structure.","firm,protect",,firm,good,1.0,1.0,1.0,0.0,0.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Ascorbyl Tetraisopalmitate,"Highly stable, oil soluble derivative of vitamin C that helps protect skin from environmental aggressors and promotes a firm skin structure.","firm,protect",,protect,good,1.0,1.0,1.0,1.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Tetrahexyldecyl Ascorbate,Highly stable form of vitamin C that protects skin from oxidative damage and collagen breakdown.,"collagen,protect",,collagen,good,1.0,1.0,1.0,0.0,0.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Tetrahexyldecyl Ascorbate,Highly stable form of vitamin C that protects skin from oxidative damage and collagen breakdown.,"collagen,protect",,protect,good,1.0,1.0,1.0,1.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Isopropyl Palmitate,Texture enhancer and emollient as used in cosmetics.,emollient,,emollient,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Glycolic Acid,This well-known ingredient is the most-researched alpha hydroxy acid (AHA) and helps renew skin’s surface as well as significantly improve its hydration.,hydrat,,hydrat,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Ascorbyl Palmitate,"Stable, oil-soluble form of vitamin C that works as an antioxidant and helps stabilize skin care formulas.",antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Cetearyl Alcohol,Beneficial skin softening ingredient for skin (completely different from damaging/drying forms of alcohol). Also influences the foaming effects of a cleanser.,soft,drying,soft,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Cetearyl Alcohol,Beneficial skin softening ingredient for skin (completely different from damaging/drying forms of alcohol). Also influences the foaming effects of a cleanser.,soft,drying,drying,bad,-1.0,-1.0,0.0,1.0,-1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Hydroxylated Lecithin,"A form of lecithin (itself a source of fatty acids and triglycerides) that serves as an emulsifier, emollient, and cleansing agent in cosmetics.",emollient,,emollient,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Glyceryl Stearate,This moisturizing ingredient is found naturally in the human body but is usually plant- or synthetically derived in cosmetics. It has been deemed safe as used in cosmetics and is also used as a food additive.,moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,PEG-100 Stearate,"Versatile, commonly used ingredient that can be used as an emulsifier, cleansing agent, and emollient. In general, it helps enhance the texture of the formula and contributes to a soft after feel on skin.","emollient,soft",,emollient,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,PEG-100 Stearate,"Versatile, commonly used ingredient that can be used as an emulsifier, cleansing agent, and emollient. In general, it helps enhance the texture of the formula and contributes to a soft after feel on skin.","emollient,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Benzyl Alcohol,"Derived from natural sources, this non-drying alcohol serves as a preservative in cosmetics products, and is considered one of the least-sensitizing preservatives in use.",,"drying,sensitiz",drying,bad,-1.0,-1.0,0.0,1.0,-1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Benzyl Alcohol,"Derived from natural sources, this non-drying alcohol serves as a preservative in cosmetics products, and is considered one of the least-sensitizing preservatives in use.",,"drying,sensitiz",sensitiz,bad,0.0,0.0,0.0,0.0,-1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Ceteareth-20,"Plays various roles depending on the formula, including being used as a thickener, texture enhancer, cleansing surfactant and solubilizing agent to help ingredients stay mixed together.",,,,,,,,,
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Rhodiola Rosea Root Extract,"The extract of the plant Rhodiola rosea, also known as Arctic root or golden root, that is high in antioxidants and flavonoids.",antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Camellia Oleifera (Green Tea) Leaf Extract,"A type of green tea plant, this ingredient has antioxidant and soothing properties that make it an impressive addition to skin care products.","antioxidant,sooth",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Camellia Oleifera (Green Tea) Leaf Extract,"A type of green tea plant, this ingredient has antioxidant and soothing properties that make it an impressive addition to skin care products.","antioxidant,sooth",,sooth,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Pinus Pinaster Bark Extract,"Functions: Anti-Seborrheic, Antimicrobial, Antioxidant, Oral Care, Skin Conditioning, UV Absorber. We have not yet rated this ingredient because we have not had a chance to review the research on it.",antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Elaeis Guineensis (Palm) Oil,"A soothing source of antioxidants, including vitamin E. As an non-fragrant plant oil, it also has emollient properties for skin.","antioxidant,emollient,sooth",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Elaeis Guineensis (Palm) Oil,"A soothing source of antioxidants, including vitamin E. As an non-fragrant plant oil, it also has emollient properties for skin.","antioxidant,emollient,sooth",,emollient,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Elaeis Guineensis (Palm) Oil,"A soothing source of antioxidants, including vitamin E. As an non-fragrant plant oil, it also has emollient properties for skin.","antioxidant,emollient,sooth",,sooth,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Magnesium Aspartate,This amino acid-based ingredient helps soften and hydrate skin as well as contribute to protein organization within skin’s surface.,"hydrat,soft",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Magnesium Aspartate,This amino acid-based ingredient helps soften and hydrate skin as well as contribute to protein organization within skin’s surface.,"hydrat,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Zinc Gluconate,Zinc gluconate is the zinc salt of gluconic acid produced from glucose that functions as a preservative.,,,,,,,,,
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Pyridoxine HCl,"Functions: Antistatic, Hair Conditioning, Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.",,,,,,,,,
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Pantethine,Also known as pantothenic acid.,,,,,,,,,
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Tocotrienols,Compounds of vitamin E that offer powerful antioxidant and soothing benefits. Can be naturally or synthetically derived.,"antioxidant,sooth",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Tocotrienols,Compounds of vitamin E that offer powerful antioxidant and soothing benefits. Can be naturally or synthetically derived.,"antioxidant,sooth",,sooth,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,barrier,good,1.0,1.0,1.0,1.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Resveratrol,"Soothing antioxidant with the power to help minimize discolorations, while rebuffing other signs of aging.","antioxidant,discolor,sooth",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Resveratrol,"Soothing antioxidant with the power to help minimize discolorations, while rebuffing other signs of aging.","antioxidant,discolor,sooth",,discolor,good,1.0,1.0,1.0,1.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Resveratrol,"Soothing antioxidant with the power to help minimize discolorations, while rebuffing other signs of aging.","antioxidant,discolor,sooth",,sooth,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Disodium EDTA,"One of the salt forms of ethylenediaminetetraacetic acid, it improves the stability of other cosmetics ingredients, helping them last longer. It’s been deemed safe as used in cosmetics and is even used as an additive in some foods.",,,,,,,,,
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Tocopherol,"One of four forms of vitamin E. It can be naturally or synthetically derived. Regardless of its origin, tocopherol has potent oil-soluble antioxidant properties and can help defend skin from pollution and environmental stressors.",antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Sodium Hyaluronate,"The salt form of hyaluronic acid. Like its sister ingredient, it's considered an excellent moisturizer, helping skin retain water so it looks and feels smoother. It is more bioavailable than hyaluronic acid, meaning it is more readily absorbed by skin.","moistur,smooth",,moistur,good,1.0,1.0,1.0,0.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Sodium Hyaluronate,"The salt form of hyaluronic acid. Like its sister ingredient, it's considered an excellent moisturizer, helping skin retain water so it looks and feels smoother. It is more bioavailable than hyaluronic acid, meaning it is more readily absorbed by skin.","moistur,smooth",,smooth,good,1.0,1.0,1.0,1.0,1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Copper Gluconate,This copper salt of glucuronic acid helps transport water and other substances within skin.,,,,,,,,,
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Parfum (Fragrance),"Another name for fragrance on a cosmetic ingredient label, often made up of numerous substances capable of sensitizing skin.",,sensitiz,sensitiz,bad,0.0,0.0,0.0,0.0,-1.0
Treatment,PERRICONE MD,Vitamin C Ester Brightening Amine Face Lift,99,4.4,0,0,0,0,0,Astaxanthin.,"Carotenoid (carotene pigment) found in plants, algae, and fish, particularly salmon, that functions as a potent antioxidant.",antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Treatment,HUM NUTRITION,OMG!™ Omega The Great Supplements,30,4.3,0,0,0,0,0,Omega 3 Fish Oil (including EPA and DHA),,,,,,,,,,
Treatment,HUM NUTRITION,OMG!™ Omega The Great Supplements,30,4.3,0,0,0,0,0,Vitamin E,One of the most well-known and researched antioxidants for the body and for skin.,antioxidant,,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Treatment,HUM NUTRITION,OMG!™ Omega The Great Supplements,30,4.3,0,0,0,0,0,Gelatin,Protein obtained from plants or animals and used in cosmetics as a thickening agent.,,,,,,,,,
Treatment,HUM NUTRITION,OMG!™ Omega The Great Supplements,30,4.3,0,0,0,0,0,Purified Water,"Commonly used solvent, often appearing first in product ingredient lists.",,,,,,,,,
Treatment,HUM NUTRITION,OMG!™ Omega The Great Supplements,30,4.3,0,0,0,0,0,Glycerin.,A naturally occurring substance in skin that helps retain moisture. It is used in skin care products to help defend against dryness.,moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Treatment,SHISEIDO,Future Solution LX Intensive Firming Contour Serum,300,4.3,1,1,1,1,1,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,barrier,good,1.0,1.0,1.0,1.0,1.0
Treatment,SHISEIDO,Future Solution LX Intensive Firming Contour Serum,300,4.3,1,1,1,1,1,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Treatment,SHISEIDO,Future Solution LX Intensive Firming Contour Serum,300,4.3,1,1,1,1,1,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Treatment,SHISEIDO,Future Solution LX Intensive Firming Contour Serum,300,4.3,1,1,1,1,1,Dipropylene Glycol,"A synthetic texturizer, slip agent, and solvent. It is a byproduct of propylene glycol and has been ruled safe as used in cosmetics.",,,,,,,,,
Treatment,SHISEIDO,Future Solution LX Intensive Firming Contour Serum,300,4.3,1,1,1,1,1,Glycerin,A naturally occurring substance in skin that helps retain moisture. It is used in skin care products to help defend against dryness.,moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Treatment,SHISEIDO,Future Solution LX Intensive Firming Contour Serum,300,4.3,1,1,1,1,1,Bis-Peg-18 Methyl Ether Dimethyl Silane,"Wax-like silicone that serves multiple purposes in cosmetics, including skin conditioner, surfactant, foam booster, and moisturizer.",moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Treatment,SHISEIDO,Future Solution LX Intensive Firming Contour Serum,300,4.3,1,1,1,1,1,Peg-75,A type of polyethylene glycol that can be used as a humectant to boost skin’s hydration and/or as a solvent that improves the overall texture of a formula by helping ingredients stay together.,hydrat,,hydrat,good,1.0,1.0,1.0,0.0,1.0
Treatment,SHISEIDO,Future Solution LX Intensive Firming Contour Serum,300,4.3,1,1,1,1,1,Diphenylsiloxy Phenyl Trimethicone,"Functions: Hair Conditioning, Emollient. We have not yet rated this ingredient because we have not had a chance to review the research on it.",emollient,,emollient,good,1.0,1.0,1.0,0.0,1.0
Treatment,SHISEIDO,Future Solution LX Intensive Firming Contour Serum,300,4.3,1,1,1,1,1,Bis-Diglyceryl Polyacyladipate-2,A synthetic ingredient used in skin care products to enhance texture and provide emollient properties.,emollient,,emollient,good,1.0,1.0,1.0,0.0,1.0
